trialNum	trialTime	param_1	param_2	difference	isCorrect	isAscending	side	scalingVal	dotSize	numPoints	dotStyle	dotHue
291	816.0	0.472	0.3	0.172	true	false	right	0.9	12.0	100.0	6	1
292	809.0	0.46199999999999997	0.3	0.16199999999999998	false	false	left	0.9	12.0	100.0	6	1
293	1009.0	0.49199999999999994	0.3	0.19199999999999995	true	false	left	0.9	12.0	100.0	6	1
294	528.0	0.48199999999999993	0.3	0.18199999999999994	true	false	right	0.9	12.0	100.0	6	1
295	601.0	0.4719999999999999	0.3	0.17199999999999993	false	false	left	0.9	12.0	100.0	6	1
296	713.0	0.5019999999999999	0.3	0.2019999999999999	true	false	right	0.9	12.0	100.0	6	1
297	984.0	0.4919999999999999	0.3	0.1919999999999999	true	false	left	0.9	12.0	100.0	6	1
298	872.0	0.4819999999999999	0.3	0.18199999999999988	true	false	right	0.9	12.0	100.0	6	1
299	745.0	0.47199999999999986	0.3	0.17199999999999988	true	false	right	0.9	12.0	100.0	6	1
300	1096.0	0.46199999999999986	0.3	0.16199999999999987	false	false	left	0.9	12.0	100.0	6	1
301	792.0	0.4919999999999999	0.3	0.1919999999999999	false	false	right	0.9	12.0	100.0	6	1
302	368.0	0.5219999999999999	0.3	0.22199999999999992	true	false	right	0.9	12.0	100.0	6	1
303	656.0	0.5119999999999999	0.3	0.2119999999999999	true	false	left	0.9	12.0	100.0	6	1
304	1121.0	0.5019999999999999	0.3	0.2019999999999999	true	false	right	0.9	12.0	100.0	6	1
305	840.0	0.4919999999999999	0.3	0.1919999999999999	true	false	right	0.9	12.0	100.0	6	1
306	1161.0	0.934	0.9	0.03400000000000003	true	false	left	0.9	12.0	100.0	10	1
307	1153.0	0.924	0.9	0.02400000000000002	true	false	right	0.9	12.0	100.0	10	1
308	1425.0	0.914	0.9	0.014000000000000012	true	false	left	0.9	12.0	100.0	10	1
309	928.0	0.904	0.9	0.0040000000000000036	false	false	left	0.9	12.0	100.0	10	1
310	625.0	0.934	0.9	0.03400000000000003	false	false	right	0.9	12.0	100.0	10	1
311	832.0	0.964	0.9	0.06399999999999995	true	false	right	0.9	12.0	100.0	10	1
312	984.0	0.9540000000000001	0.9	0.05400000000000005	true	false	right	0.9	12.0	100.0	10	1
313	568.0	0.9440000000000001	0.9	0.04400000000000004	true	false	right	0.9	12.0	100.0	10	1
314	1049.0	0.934	0.9	0.03400000000000003	true	false	left	0.9	12.0	100.0	10	1
315	864.0	0.924	0.9	0.02400000000000002	true	false	left	0.9	12.0	100.0	10	1
316	945.0	0.914	0.9	0.014000000000000012	true	false	right	0.9	12.0	100.0	10	1
317	688.0	0.904	0.9	0.0040000000000000036	true	false	left	0.9	12.0	100.0	10	1
318	704.0	0.9	0.9	0.0	true	false	right	0.9	12.0	100.0	10	1
319	697.0	0.9	0.9	0.0	true	false	right	0.9	12.0	100.0	10	1
320	520.0	0.9	0.9	0.0	true	false	right	0.9	12.0	100.0	10	1
321	833.0	0.9	0.9	0.0	true	false	right	0.9	12.0	100.0	10	1
322	472.0	0.9	0.9	0.0	false	false	left	0.9	12.0	100.0	10	1
323	672.0	0.93	0.9	0.030000000000000027	true	false	left	0.9	12.0	100.0	10	1
324	552.0	0.92	0.9	0.020000000000000018	false	false	left	0.9	12.0	100.0	10	1
325	897.0	0.9500000000000001	0.9	0.050000000000000044	false	false	right	0.9	12.0	100.0	10	1
326	601.0	0.98	0.9	0.07999999999999996	true	false	left	0.9	12.0	100.0	10	1
327	608.0	0.97	0.9	0.06999999999999995	true	false	right	0.9	12.0	100.0	10	1
328	536.0	0.96	0.9	0.05999999999999994	true	false	right	0.9	12.0	100.0	10	1
329	544.0	0.95	0.9	0.04999999999999993	true	false	right	0.9	12.0	100.0	10	1
330	809.0	0.9400000000000001	0.9	0.040000000000000036	true	false	right	0.9	12.0	100.0	10	1
331	984.0	0.93	0.9	0.030000000000000027	true	false	left	0.9	12.0	100.0	10	1
332	800.0	0.92	0.9	0.020000000000000018	true	false	right	0.9	12.0	100.0	10	1
333	640.0	0.91	0.9	0.010000000000000009	true	false	right	0.9	12.0	100.0	10	1
334	1048.0	0.44199999999999995	0.3	0.14199999999999996	true	false	left	0.9	12.0	100.0	10	1
335	1353.0	0.43199999999999994	0.3	0.13199999999999995	true	false	left	0.9	12.0	100.0	10	1
336	897.0	0.422	0.3	0.122	true	false	left	0.9	12.0	100.0	10	1
337	856.0	0.412	0.3	0.11199999999999999	true	false	left	0.9	12.0	100.0	10	1
338	785.0	0.40199999999999997	0.3	0.10199999999999998	true	false	right	0.9	12.0	100.0	10	1
339	816.0	0.392	0.3	0.09200000000000003	true	false	right	0.9	12.0	100.0	10	1
340	856.0	0.382	0.3	0.08200000000000002	false	false	right	0.9	12.0	100.0	10	1
341	873.0	0.412	0.3	0.11199999999999999	true	false	left	0.9	12.0	100.0	10	1
342	696.0	0.402	0.3	0.10200000000000004	false	false	right	0.9	12.0	100.0	10	1
343	529.0	0.432	0.3	0.132	true	false	right	0.9	12.0	100.0	10	1
344	792.0	0.422	0.3	0.122	true	false	left	0.9	12.0	100.0	10	1
345	697.0	0.41200000000000003	0.3	0.11200000000000004	true	false	right	0.9	12.0	100.0	10	1
346	944.0	0.402	0.3	0.10200000000000004	false	false	left	0.9	12.0	100.0	10	1
347	2690.0	0.432	0.3	0.132	false	false	right	0.9	12.0	100.0	10	1
348	608.0	0.46199999999999997	0.3	0.16199999999999998	true	false	right	0.9	12.0	100.0	10	1
349	625.0	0.45199999999999996	0.3	0.15199999999999997	true	false	left	0.9	12.0	100.0	10	1
350	568.0	0.44199999999999995	0.3	0.14199999999999996	false	false	left	0.9	12.0	100.0	10	1
351	385.0	0.472	0.3	0.172	true	false	left	0.9	12.0	100.0	10	1
352	832.0	0.46199999999999997	0.3	0.16199999999999998	false	false	right	0.9	12.0	100.0	10	1
353	817.0	0.492	0.3	0.192	true	false	left	0.9	12.0	100.0	10	1
354	944.0	0.482	0.3	0.182	true	false	left	0.9	12.0	100.0	10	1
355	1912.0	0.472	0.3	0.172	true	false	right	0.9	12.0	100.0	10	1
356	856.0	0.46199999999999997	0.3	0.16199999999999998	true	false	left	0.9	12.0	100.0	10	1
357	1161.0	0.45199999999999996	0.3	0.15199999999999997	false	false	left	0.9	12.0	100.0	10	1
358	1057.0	0.48199999999999993	0.3	0.18199999999999994	true	false	left	0.9	12.0	100.0	10	1
359	920.0	0.4719999999999999	0.3	0.17199999999999993	true	false	right	0.9	12.0	100.0	10	1
360	1688.0	0.4619999999999999	0.3	0.16199999999999992	true	false	left	0.9	12.0	100.0	10	1
361	1192.0	0.4519999999999999	0.3	0.1519999999999999	true	false	right	0.9	12.0	100.0	10	1
362	1057.0	0.4419999999999999	0.3	0.1419999999999999	true	false	left	0.9	12.0	100.0	10	1
363	1145.0	0.4319999999999999	0.3	0.1319999999999999	true	false	left	0.9	12.0	100.0	10	1
364	944.0	0.4219999999999999	0.3	0.12199999999999989	true	false	left	0.9	12.0	100.0	10	1
365	976.0	0.4119999999999999	0.3	0.11199999999999993	true	false	right	0.9	12.0	100.0	10	1
366	953.0	0.4019999999999999	0.3	0.10199999999999992	true	false	left	0.9	12.0	100.0	10	1
367	1008.0	0.3919999999999999	0.3	0.09199999999999992	false	false	right	0.9	12.0	100.0	10	1
368	736.0	0.42199999999999993	0.3	0.12199999999999994	false	false	right	0.9	12.0	100.0	10	1
369	1001.0	0.4519999999999999	0.3	0.1519999999999999	true	false	right	0.9	12.0	100.0	10	1
370	832.0	0.4419999999999999	0.3	0.1419999999999999	false	false	right	0.9	12.0	100.0	10	1
371	765.0	0.47199999999999986	0.3	0.17199999999999988	false	false	right	0.9	12.0	100.0	10	1
372	881.0	0.5019999999999999	0.3	0.2019999999999999	true	false	right	0.9	12.0	100.0	10	1
373	744.0	0.696	0.6	0.09599999999999997	false	false	left	0.9	12.0	100.0	10	1
374	561.0	0.726	0.6	0.126	true	false	left	0.9	12.0	100.0	10	1
375	720.0	0.716	0.6	0.11599999999999999	true	false	right	0.9	12.0	100.0	10	1
376	873.0	0.706	0.6	0.10599999999999998	true	false	right	0.9	12.0	100.0	10	1
377	993.0	0.696	0.6	0.09599999999999997	false	false	left	0.9	12.0	100.0	10	1
378	1144.0	0.726	0.6	0.126	false	false	right	0.9	12.0	100.0	10	1
379	640.0	0.756	0.6	0.15600000000000003	true	false	right	0.9	12.0	100.0	10	1
380	576.0	0.746	0.6	0.14600000000000002	true	false	left	0.9	12.0	100.0	10	1
381	913.0	0.736	0.6	0.136	true	false	right	0.9	12.0	100.0	10	1
382	824.0	0.726	0.6	0.126	true	false	right	0.9	12.0	100.0	10	1
383	992.0	0.716	0.6	0.11599999999999999	false	false	left	0.9	12.0	100.0	10	1
384	625.0	0.746	0.6	0.14600000000000002	true	false	left	0.9	12.0	100.0	10	1
385	992.0	0.736	0.6	0.136	true	false	left	0.9	12.0	100.0	10	1
386	920.0	0.726	0.6	0.126	false	false	right	0.9	12.0	100.0	10	1
387	985.0	0.7559999999999999	0.6	0.15599999999999992	true	false	left	0.9	12.0	100.0	10	1
388	1121.0	0.7459999999999999	0.6	0.1459999999999999	true	false	right	0.9	12.0	100.0	10	1
389	1000.0	0.7359999999999999	0.6	0.1359999999999999	true	false	left	0.9	12.0	100.0	10	1
390	1009.0	0.7259999999999999	0.6	0.1259999999999999	true	false	right	0.9	12.0	100.0	10	1
391	1089.0	0.7159999999999999	0.6	0.11599999999999988	true	false	right	0.9	12.0	100.0	10	1
392	1224.0	0.706	0.6	0.10599999999999998	true	false	left	0.9	12.0	100.0	10	1
393	880.0	0.696	0.6	0.09599999999999997	true	false	right	0.9	12.0	100.0	10	1
394	1017.0	0.6859999999999999	0.6	0.08599999999999997	true	false	right	0.9	12.0	100.0	10	1
395	1433.0	0.6759999999999999	0.6	0.07599999999999996	true	false	left	0.9	12.0	100.0	10	1
396	1024.0	0.6659999999999999	0.6	0.06599999999999995	true	false	left	0.9	12.0	100.0	10	1
397	841.0	0.6559999999999999	0.6	0.05599999999999994	false	false	right	0.9	12.0	100.0	10	1
398	800.0	0.6859999999999999	0.6	0.08599999999999997	true	false	right	0.9	12.0	100.0	10	1
399	1040.0	0.6759999999999999	0.6	0.07599999999999996	true	false	right	0.9	12.0	100.0	10	1
400	1169.0	0.6659999999999999	0.6	0.06599999999999995	true	false	right	0.9	12.0	100.0	10	1
401	953.0	0.6559999999999999	0.6	0.05599999999999994	true	false	right	0.9	12.0	100.0	10	1
402	760.0	0.6459999999999999	0.6	0.04599999999999993	true	false	right	0.9	12.0	100.0	10	1
403	793.0	0.6359999999999999	0.6	0.03599999999999992	true	false	left	0.9	12.0	100.0	10	1
404	1481.0	0.6259999999999999	0.6	0.025999999999999912	false	false	left	0.9	12.0	100.0	10	1
405	768.0	0.6559999999999999	0.6	0.05599999999999994	false	false	right	0.9	12.0	100.0	10	1
406	849.0	0.6859999999999999	0.6	0.08599999999999997	true	false	left	0.9	12.0	100.0	10	1
407	688.0	0.6759999999999999	0.6	0.07599999999999996	true	false	left	0.9	12.0	100.0	10	1
408	1065.0	0.6659999999999999	0.6	0.06599999999999995	true	false	left	0.9	12.0	100.0	10	1
409	1305.0	0.6559999999999999	0.6	0.05599999999999994	true	false	right	0.9	12.0	100.0	10	1
410	1457.0	0.6459999999999999	0.6	0.04599999999999993	false	false	left	0.9	12.0	100.0	10	1
411	817.0	0.6759999999999999	0.6	0.07599999999999996	false	false	right	0.9	12.0	100.0	10	1
412	728.0	0.706	0.6	0.10599999999999998	true	false	left	0.9	12.0	100.0	10	1
413	1080.0	0.696	0.6	0.09599999999999997	true	false	right	0.9	12.0	100.0	10	1
414	641.0	0.6859999999999999	0.6	0.08599999999999997	false	false	right	0.9	12.0	100.0	10	1
415	736.0	0.716	0.6	0.11599999999999999	false	false	left	0.9	12.0	100.0	10	1
416	745.0	0.746	0.6	0.14600000000000002	true	false	right	0.9	12.0	100.0	10	1
417	1369.0	0.736	0.6	0.136	true	false	right	0.9	12.0	100.0	10	1
418	2402.0	0.726	0.6	0.126	true	false	right	0.9	12.0	100.0	10	1
419	1625.0	0.716	0.6	0.11599999999999999	true	false	left	0.9	12.0	100.0	10	1
420	1905.0	0.706	0.6	0.10599999999999998	false	false	right	0.9	12.0	100.0	10	1
421	1113.0	0.736	0.6	0.136	true	false	left	0.9	12.0	100.0	10	1
422	1921.0	0.726	0.6	0.126	true	false	right	0.9	12.0	100.0	10	1
423	857.0	0.716	0.6	0.11599999999999999	true	false	left	0.9	12.0	100.0	10	1
424	968.0	0.696	0.6	0.09599999999999997	true	false	right	0.9	12.0	100.0	7	1
425	896.0	0.6859999999999999	0.6	0.08599999999999997	true	false	right	0.9	12.0	100.0	7	1
426	961.0	0.6759999999999999	0.6	0.07599999999999996	true	false	left	0.9	12.0	100.0	7	1
427	920.0	0.666	0.6	0.06600000000000006	true	false	left	0.9	12.0	100.0	7	1
428	1417.0	0.656	0.6	0.05600000000000005	true	false	right	0.9	12.0	100.0	7	1
429	825.0	0.646	0.6	0.04600000000000004	true	false	left	0.9	12.0	100.0	7	1
430	712.0	0.636	0.6	0.03600000000000003	true	false	right	0.9	12.0	100.0	7	1
431	745.0	0.626	0.6	0.026000000000000023	true	false	left	0.9	12.0	100.0	7	1
432	904.0	0.616	0.6	0.016000000000000014	false	false	left	0.9	12.0	100.0	7	1
433	600.0	0.646	0.6	0.04600000000000004	true	false	left	0.9	12.0	100.0	7	1
434	601.0	0.636	0.6	0.03600000000000003	false	false	right	0.9	12.0	100.0	7	1
435	912.0	0.6659999999999999	0.6	0.06599999999999995	true	false	left	0.9	12.0	100.0	7	1
436	665.0	0.656	0.6	0.05600000000000005	true	false	left	0.9	12.0	100.0	7	1
437	616.0	0.646	0.6	0.04600000000000004	false	false	right	0.9	12.0	100.0	7	1
438	1072.0	0.6759999999999999	0.6	0.07599999999999996	false	false	left	0.9	12.0	100.0	7	1
439	601.0	0.706	0.6	0.10599999999999998	true	false	left	0.9	12.0	100.0	7	1
440	944.0	0.696	0.6	0.09599999999999997	true	false	right	0.9	12.0	100.0	7	1
441	880.0	0.6859999999999999	0.6	0.08599999999999997	true	false	left	0.9	12.0	100.0	7	1
442	736.0	0.6759999999999999	0.6	0.07599999999999996	false	false	left	0.9	12.0	100.0	7	1
443	888.0	0.706	0.6	0.10599999999999998	false	false	right	0.9	12.0	100.0	7	1
444	505.0	0.736	0.6	0.136	false	false	left	0.9	12.0	100.0	7	1
445	624.0	0.766	0.6	0.16600000000000004	true	false	left	0.9	12.0	100.0	7	1
446	577.0	0.756	0.6	0.15600000000000003	true	false	left	0.9	12.0	100.0	7	1
447	832.0	0.746	0.6	0.14600000000000002	true	false	right	0.9	12.0	100.0	7	1
448	769.0	0.736	0.6	0.136	true	false	left	0.9	12.0	100.0	7	1
449	824.0	0.726	0.6	0.126	true	false	right	0.9	12.0	100.0	7	1
450	761.0	0.716	0.6	0.11599999999999999	true	false	left	0.9	12.0	100.0	7	1
451	672.0	0.706	0.6	0.10599999999999998	false	false	left	0.9	12.0	100.0	7	1
452	633.0	0.736	0.6	0.136	true	false	left	0.9	12.0	100.0	7	1
453	776.0	0.726	0.6	0.126	false	false	left	0.9	12.0	100.0	7	1
454	633.0	0.756	0.6	0.15600000000000003	true	false	left	0.9	12.0	100.0	7	1
455	808.0	0.746	0.6	0.14600000000000002	true	false	left	0.9	12.0	100.0	7	1
456	864.0	0.736	0.6	0.136	true	false	right	0.9	12.0	100.0	7	1
457	624.0	0.726	0.6	0.126	true	false	left	0.9	12.0	100.0	7	1
458	776.0	0.716	0.6	0.11599999999999999	true	false	right	0.9	12.0	100.0	7	1
459	640.0	0.706	0.6	0.10599999999999998	true	false	left	0.9	12.0	100.0	7	1
460	1096.0	0.696	0.6	0.09599999999999997	true	false	right	0.9	12.0	100.0	7	1
461	921.0	0.6859999999999999	0.6	0.08599999999999997	true	false	right	0.9	12.0	100.0	7	1
462	944.0	0.44199999999999995	0.3	0.14199999999999996	true	false	left	0.9	12.0	100.0	7	1
463	944.0	0.43199999999999994	0.3	0.13199999999999995	false	false	right	0.9	12.0	100.0	7	1
464	737.0	0.46199999999999997	0.3	0.16199999999999998	true	false	right	0.9	12.0	100.0	7	1
465	1024.0	0.45199999999999996	0.3	0.15199999999999997	false	false	left	0.9	12.0	100.0	7	1
466	777.0	0.482	0.3	0.182	true	false	left	0.9	12.0	100.0	7	1
467	1377.0	0.472	0.3	0.172	false	false	left	0.9	12.0	100.0	7	1
468	649.0	0.502	0.3	0.202	true	false	left	0.9	12.0	100.0	7	1
469	856.0	0.49199999999999994	0.3	0.19199999999999995	true	false	right	0.9	12.0	100.0	7	1
470	881.0	0.48199999999999993	0.3	0.18199999999999994	true	false	right	0.9	12.0	100.0	7	1
471	753.0	0.4719999999999999	0.3	0.17199999999999993	false	false	left	0.9	12.0	100.0	7	1
472	504.0	0.5019999999999999	0.3	0.2019999999999999	false	false	right	0.9	12.0	100.0	7	1
473	1185.0	0.5319999999999999	0.3	0.23199999999999993	false	false	left	0.9	12.0	100.0	7	1
474	568.0	0.5619999999999998	0.3	0.26199999999999984	true	false	left	0.9	12.0	100.0	7	1
475	993.0	0.5519999999999998	0.3	0.25199999999999984	false	false	right	0.9	12.0	100.0	7	1
476	657.0	0.5819999999999999	0.3	0.28199999999999986	false	false	left	0.9	12.0	100.0	7	1
477	616.0	0.6119999999999999	0.3	0.3119999999999999	false	false	right	0.9	12.0	100.0	7	1
478	512.0	0.6419999999999999	0.3	0.3419999999999999	false	false	left	0.9	12.0	100.0	7	1
479	632.0	0.6719999999999999	0.3	0.37199999999999994	true	false	left	0.9	12.0	100.0	7	1
480	817.0	0.6619999999999999	0.3	0.36199999999999993	true	false	right	0.9	12.0	100.0	7	1
481	776.0	0.6519999999999999	0.3	0.3519999999999999	true	false	right	0.9	12.0	100.0	7	1
482	737.0	0.6419999999999999	0.3	0.3419999999999999	true	false	left	0.9	12.0	100.0	7	1
483	768.0	0.6319999999999999	0.3	0.3319999999999999	true	false	right	0.9	12.0	100.0	7	1
484	1009.0	0.6219999999999999	0.3	0.3219999999999999	false	false	left	0.9	12.0	100.0	7	1
485	1057.0	0.6519999999999999	0.3	0.3519999999999999	false	false	left	0.9	12.0	100.0	7	1
486	832.0	0.6819999999999999	0.3	0.38199999999999995	false	false	left	0.9	12.0	100.0	7	1
487	1033.0	0.712	0.3	0.412	true	false	left	0.9	12.0	100.0	7	1
488	656.0	0.702	0.3	0.40199999999999997	true	false	left	0.9	12.0	100.0	7	1
489	1289.0	0.692	0.3	0.39199999999999996	true	false	right	0.9	12.0	100.0	7	1
490	825.0	0.6819999999999999	0.3	0.38199999999999995	true	false	right	0.9	12.0	100.0	7	1
491	864.0	0.6719999999999999	0.3	0.37199999999999994	true	false	left	0.9	12.0	100.0	7	1
492	1025.0	0.6619999999999999	0.3	0.36199999999999993	true	false	left	0.9	12.0	100.0	7	1
493	760.0	0.6519999999999999	0.3	0.3519999999999999	true	false	right	0.9	12.0	100.0	7	1
494	929.0	0.6419999999999999	0.3	0.3419999999999999	true	false	left	0.9	12.0	100.0	7	1
495	768.0	0.6319999999999999	0.3	0.3319999999999999	true	false	left	0.9	12.0	100.0	7	1
496	608.0	0.6219999999999999	0.3	0.3219999999999999	false	false	right	0.9	12.0	100.0	7	1
497	769.0	0.6519999999999999	0.3	0.3519999999999999	true	false	left	0.9	12.0	100.0	7	1
498	1224.0	0.6419999999999999	0.3	0.3419999999999999	true	false	right	0.9	12.0	100.0	7	1
499	760.0	0.6319999999999999	0.3	0.3319999999999999	true	false	left	0.9	12.0	100.0	7	1
500	881.0	0.6219999999999999	0.3	0.3219999999999999	true	false	right	0.9	12.0	100.0	7	1
501	880.0	0.6119999999999999	0.3	0.3119999999999999	true	false	right	0.9	12.0	100.0	7	1
502	793.0	0.6019999999999999	0.3	0.3019999999999999	true	false	left	0.9	12.0	100.0	7	1
503	744.0	0.5919999999999999	0.3	0.29199999999999987	true	false	left	0.9	12.0	100.0	7	1
504	753.0	0.5819999999999999	0.3	0.28199999999999986	false	false	right	0.9	12.0	100.0	7	1
505	760.0	0.6119999999999999	0.3	0.3119999999999999	true	false	right	0.9	12.0	100.0	7	1
506	896.0	0.6019999999999999	0.3	0.3019999999999999	true	false	right	0.9	12.0	100.0	7	1
507	849.0	0.5919999999999999	0.3	0.29199999999999987	true	false	left	0.9	12.0	100.0	7	1
508	648.0	0.5819999999999999	0.3	0.28199999999999986	false	false	left	0.9	12.0	100.0	7	1
509	489.0	0.6119999999999999	0.3	0.3119999999999999	false	false	right	0.9	12.0	100.0	7	1
510	488.0	0.6419999999999999	0.3	0.3419999999999999	true	false	right	0.9	12.0	100.0	7	1
511	833.0	0.6319999999999999	0.3	0.3319999999999999	true	false	right	0.9	12.0	100.0	7	1
512	616.0	0.6219999999999999	0.3	0.3219999999999999	true	false	right	0.9	12.0	100.0	7	1
513	1127.0	0.934	0.9	0.03400000000000003	true	false	left	0.9	12.0	100.0	7	1
514	856.0	0.924	0.9	0.02400000000000002	true	false	left	0.9	12.0	100.0	7	1
515	705.0	0.914	0.9	0.014000000000000012	true	false	right	0.9	12.0	100.0	7	1
516	1369.0	0.904	0.9	0.0040000000000000036	true	false	left	0.9	12.0	100.0	7	1
517	688.0	0.9	0.9	0.0	true	false	right	0.9	12.0	100.0	7	1
518	568.0	0.9	0.9	0.0	false	false	right	0.9	12.0	100.0	7	1
519	1000.0	0.93	0.9	0.030000000000000027	true	false	right	0.9	12.0	100.0	7	1
520	1217.0	0.92	0.9	0.020000000000000018	true	false	left	0.9	12.0	100.0	7	1
521	1048.0	0.91	0.9	0.010000000000000009	true	false	left	0.9	12.0	100.0	7	1
522	784.0	0.9	0.9	0.0	false	false	left	0.9	12.0	100.0	7	1
523	889.0	0.93	0.9	0.030000000000000027	false	false	left	0.9	12.0	100.0	7	1
524	760.0	0.96	0.9	0.05999999999999994	true	false	left	0.9	12.0	100.0	7	1
525	857.0	0.9500000000000001	0.9	0.050000000000000044	true	false	left	0.9	12.0	100.0	7	1
526	704.0	0.9400000000000001	0.9	0.040000000000000036	true	false	right	0.9	12.0	100.0	7	1
527	753.0	0.93	0.9	0.030000000000000027	true	false	left	0.9	12.0	100.0	7	1
528	680.0	0.92	0.9	0.020000000000000018	false	false	left	0.9	12.0	100.0	7	1
529	520.0	0.95	0.9	0.04999999999999993	true	false	left	0.9	12.0	100.0	7	1
530	616.0	0.9400000000000001	0.9	0.040000000000000036	true	false	right	0.9	12.0	100.0	7	1
531	704.0	0.93	0.9	0.030000000000000027	false	false	right	0.9	12.0	100.0	7	1
532	488.0	0.96	0.9	0.05999999999999994	true	false	right	0.9	12.0	100.0	7	1
533	688.0	0.95	0.9	0.04999999999999993	true	false	right	0.9	12.0	100.0	7	1
534	897.0	0.94	0.9	0.039999999999999925	true	false	right	0.9	12.0	100.0	7	1
535	728.0	0.93	0.9	0.030000000000000027	true	false	right	0.9	12.0	100.0	7	1
536	800.0	0.92	0.9	0.020000000000000018	true	false	right	0.9	12.0	100.0	7	1
537	904.0	0.91	0.9	0.010000000000000009	false	false	right	0.9	12.0	100.0	7	1
538	609.0	0.94	0.9	0.039999999999999925	true	false	right	0.9	12.0	100.0	7	1
539	736.0	0.9299999999999999	0.9	0.029999999999999916	true	false	right	0.9	12.0	100.0	7	1
540	752.0	0.92	0.9	0.020000000000000018	true	false	right	0.9	12.0	100.0	7	1
541	913.0	0.91	0.9	0.010000000000000009	false	false	left	0.9	12.0	100.0	7	1
